	pred	label	score
5359	0	NEGATIVE	0.9874357
5360	0	NEGATIVE	0.99883044
5361	0	NEGATIVE	0.50234544
5362	0	NEGATIVE	0.9972065
5363	0	NEGATIVE	0.98981637
5364	0	NEGATIVE	0.99700046
5365	0	NEGATIVE	0.99902225
5366	0	NEGATIVE	0.9970491
5367	0	NEGATIVE	0.9906415
5368	0	NEGATIVE	0.9965519
5369	0	NEGATIVE	0.99269736
5370	0	NEGATIVE	0.9969228
5371	0	NEGATIVE	0.9989949
5372	0	NEGATIVE	0.99708855
5373	1	POSITIVE	0.98485374
5374	0	NEGATIVE	0.997653
5375	0	NEGATIVE	0.9979708
5376	1	POSITIVE	0.9878692
5377	0	NEGATIVE	0.9637989
5378	0	NEGATIVE	0.99761075
5379	0	NEGATIVE	0.99792457
5380	0	NEGATIVE	0.998454
5381	0	NEGATIVE	0.9930797
5382	0	NEGATIVE	0.9789359
5383	0	NEGATIVE	0.99567586
5384	0	NEGATIVE	0.9985926
5385	0	NEGATIVE	0.99725246
5386	0	NEGATIVE	0.99759966
5387	0	NEGATIVE	0.9977062
5388	0	NEGATIVE	0.99715745
5389	0	NEGATIVE	0.9973654
5390	0	NEGATIVE	0.9938357
5391	0	NEGATIVE	0.9885984
5392	1	POSITIVE	0.9953152
5393	0	NEGATIVE	0.9974695
5394	0	NEGATIVE	0.99706733
5395	0	NEGATIVE	0.996722
5396	0	NEGATIVE	0.9988324
5397	0	NEGATIVE	0.99383134
5398	0	NEGATIVE	0.9930598
5399	0	NEGATIVE	0.9975101
5400	0	NEGATIVE	0.9984248
5401	0	NEGATIVE	0.99843276
5402	0	NEGATIVE	0.9585914
5403	0	NEGATIVE	0.99773514
5404	1	POSITIVE	0.9601111
5405	0	NEGATIVE	0.99433607
5406	0	NEGATIVE	0.98707944
5407	0	NEGATIVE	0.99867475
5408	0	NEGATIVE	0.98731506
5409	0	NEGATIVE	0.9977136
5410	0	NEGATIVE	0.99729794
5411	1	POSITIVE	0.97169375
5412	0	NEGATIVE	0.99900347
5413	1	POSITIVE	0.9521828
5414	0	NEGATIVE	0.9909802
5415	0	NEGATIVE	0.99368924
5416	0	NEGATIVE	0.9962805
5417	0	NEGATIVE	0.9929348
5418	0	NEGATIVE	0.9923307
5419	1	POSITIVE	0.9969965
5420	0	NEGATIVE	0.9948228
5421	0	NEGATIVE	0.99830693
5422	0	NEGATIVE	0.9979611
5423	0	NEGATIVE	0.99906963
5424	0	NEGATIVE	0.9967822
5425	1	POSITIVE	0.99384385
5426	0	NEGATIVE	0.98963237
5427	1	POSITIVE	0.98618776
5428	0	NEGATIVE	0.99871194
5429	0	NEGATIVE	0.9983632
5430	0	NEGATIVE	0.9967301
5431	1	POSITIVE	0.98887086
5432	1	POSITIVE	0.994505
5433	0	NEGATIVE	0.99831563
5434	0	NEGATIVE	0.9985492
5435	0	NEGATIVE	0.9986728
5436	0	NEGATIVE	0.9926792
5437	1	POSITIVE	0.9835372
5438	0	NEGATIVE	0.9918322
5439	0	NEGATIVE	0.99790245
5440	0	NEGATIVE	0.9954688
5441	0	NEGATIVE	0.99688053
5442	0	NEGATIVE	0.995846
5443	1	POSITIVE	0.98718315
5444	0	NEGATIVE	0.9593316
5445	0	NEGATIVE	0.9905038
5446	0	NEGATIVE	0.9935385
5447	0	NEGATIVE	0.9983917
5448	1	POSITIVE	0.99443996
5449	0	NEGATIVE	0.99266124
5450	1	POSITIVE	0.9927559
5451	0	NEGATIVE	0.9923666
5452	0	NEGATIVE	0.99897474
5453	0	NEGATIVE	0.9976923
5454	1	POSITIVE	0.9421496
5455	0	NEGATIVE	0.9919186
5456	0	NEGATIVE	0.979175
5457	0	NEGATIVE	0.9979974
5458	0	NEGATIVE	0.9977095
5459	0	NEGATIVE	0.9992925
5460	1	POSITIVE	0.9968521
5461	0	NEGATIVE	0.98936015
5462	0	NEGATIVE	0.99776775
5463	1	POSITIVE	0.99477696
5464	0	NEGATIVE	0.9967133
5465	0	NEGATIVE	0.99296016
5466	1	POSITIVE	0.9978956
5467	1	POSITIVE	0.9977893
5468	0	NEGATIVE	0.9834279
5469	0	NEGATIVE	0.9910416
5470	0	NEGATIVE	0.9959074
5471	0	NEGATIVE	0.99705976
5472	0	NEGATIVE	0.9899085
5473	1	POSITIVE	0.99419224
5474	0	NEGATIVE	0.99722916
5475	0	NEGATIVE	0.99737334
5476	1	POSITIVE	0.9861767
5477	0	NEGATIVE	0.99860865
5478	0	NEGATIVE	0.9978632
5479	0	NEGATIVE	0.979527
5480	0	NEGATIVE	0.9893828
5481	0	NEGATIVE	0.9986626
5482	0	NEGATIVE	0.99808025
5483	0	NEGATIVE	0.9988325
5484	0	NEGATIVE	0.99718446
5485	0	NEGATIVE	0.99710584
5486	0	NEGATIVE	0.997583
5487	0	NEGATIVE	0.99766034
5488	0	NEGATIVE	0.9936888
5489	0	NEGATIVE	0.9977336
5490	1	POSITIVE	0.9912942
5491	0	NEGATIVE	0.9967258
5492	0	NEGATIVE	0.9983144
5493	0	NEGATIVE	0.9966499
5494	1	POSITIVE	0.98809326
5495	0	NEGATIVE	0.9983414
5496	0	NEGATIVE	0.9951765
5497	0	NEGATIVE	0.9978378
5498	1	POSITIVE	0.9978316
5499	0	NEGATIVE	0.9979999
5500	0	NEGATIVE	0.9981553
5501	0	NEGATIVE	0.99912864
5502	0	NEGATIVE	0.99766636
5503	0	NEGATIVE	0.9706709
5504	0	NEGATIVE	0.9975157
5505	0	NEGATIVE	0.9991636
5506	0	NEGATIVE	0.9975814
5507	0	NEGATIVE	0.9967883
5508	0	NEGATIVE	0.9984135
5509	1	POSITIVE	0.98424035
5510	0	NEGATIVE	0.9753034
5511	0	NEGATIVE	0.9987745
5512	1	POSITIVE	0.9962797
5513	1	POSITIVE	0.99557525
5514	0	NEGATIVE	0.99684787
5515	0	NEGATIVE	0.99835324
5516	0	NEGATIVE	0.9899436
5517	0	NEGATIVE	0.99210995
5518	0	NEGATIVE	0.9960398
5519	0	NEGATIVE	0.9886306
5520	0	NEGATIVE	0.99682945
5521	0	NEGATIVE	0.9982733
5522	0	NEGATIVE	0.9872893
5523	0	NEGATIVE	0.9868688
5524	0	NEGATIVE	0.9902064
5525	1	POSITIVE	0.98637766
5526	0	NEGATIVE	0.9983542
5527	0	NEGATIVE	0.99111086
5528	1	POSITIVE	0.9718923
5529	0	NEGATIVE	0.99615556
5530	0	NEGATIVE	0.9976527
5531	0	NEGATIVE	0.98898965
5532	0	NEGATIVE	0.9988552
5533	0	NEGATIVE	0.980253
5534	0	NEGATIVE	0.9972917
5535	1	POSITIVE	0.99257547
5536	0	NEGATIVE	0.983928
5537	0	NEGATIVE	0.98871744
5538	0	NEGATIVE	0.99490196
5539	0	NEGATIVE	0.9897126
5540	0	NEGATIVE	0.9882182
5541	1	POSITIVE	0.9984155
5542	0	NEGATIVE	0.997017
5543	0	NEGATIVE	0.9978743
5544	0	NEGATIVE	0.9955002
5545	0	NEGATIVE	0.9971679
5546	0	NEGATIVE	0.9897039
5547	0	NEGATIVE	0.9885466
5548	1	POSITIVE	0.97601676
5549	0	NEGATIVE	0.9937335
5550	0	NEGATIVE	0.9982488
5551	0	NEGATIVE	0.98592013
5552	0	NEGATIVE	0.9901994
5553	0	NEGATIVE	0.9959684
5554	1	POSITIVE	0.9818431
5555	0	NEGATIVE	0.9965974
5556	0	NEGATIVE	0.99848026
5557	1	POSITIVE	0.99523234
5558	0	NEGATIVE	0.98139715
5559	0	NEGATIVE	0.9925115
5560	1	POSITIVE	0.99537015
5561	0	NEGATIVE	0.99148583
5562	0	NEGATIVE	0.99206364
5563	1	POSITIVE	0.9686965
5564	1	POSITIVE	0.997772
5565	1	POSITIVE	0.9967344
5566	1	POSITIVE	0.998232
5567	0	NEGATIVE	0.9976393
5568	0	NEGATIVE	0.998768
5569	1	POSITIVE	0.9846589
5570	0	NEGATIVE	0.99645865
5571	0	NEGATIVE	0.99739337
5572	0	NEGATIVE	0.76182187
5573	0	NEGATIVE	0.99649835
5574	0	NEGATIVE	0.9934424
5575	0	NEGATIVE	0.9933904
5576	0	NEGATIVE	0.99727714
5577	0	NEGATIVE	0.88068074
5578	0	NEGATIVE	0.9993117
5579	0	NEGATIVE	0.99314237
5580	0	NEGATIVE	0.9981463
5581	0	NEGATIVE	0.99537045
5582	0	NEGATIVE	0.9881625
5583	1	POSITIVE	0.98767
5584	0	NEGATIVE	0.9985638
5585	0	NEGATIVE	0.9986886
5586	1	POSITIVE	0.99103314
5587	1	POSITIVE	0.9881813
5588	1	POSITIVE	0.986601
5589	1	POSITIVE	0.9843889
5590	0	NEGATIVE	0.9993027
5591	0	NEGATIVE	0.59656894
5592	0	NEGATIVE	0.9957314
5593	0	NEGATIVE	0.98978573
5594	0	NEGATIVE	0.99542564
5595	0	NEGATIVE	0.99863267
5596	0	NEGATIVE	0.9990272
5597	0	NEGATIVE	0.91148543
5598	0	NEGATIVE	0.9844196
5599	0	NEGATIVE	0.9973859
5600	0	NEGATIVE	0.99903506
5601	0	NEGATIVE	0.9981664
5602	1	POSITIVE	0.9877876
5603	0	NEGATIVE	0.99779904
5604	0	NEGATIVE	0.99576956
5605	0	NEGATIVE	0.9970988
5606	0	NEGATIVE	0.986529
5607	0	NEGATIVE	0.99884266
5608	0	NEGATIVE	0.99667937
5609	0	NEGATIVE	0.99383307
5610	0	NEGATIVE	0.8576991
5611	0	NEGATIVE	0.9920835
5612	0	NEGATIVE	0.99817926
5613	0	NEGATIVE	0.9964211
5614	1	POSITIVE	0.99054736
5615	0	NEGATIVE	0.99860775
5616	0	NEGATIVE	0.99876034
5617	1	POSITIVE	0.8139808
5618	0	NEGATIVE	0.99948424
5619	0	NEGATIVE	0.99815464
5620	0	NEGATIVE	0.9973076
5621	1	POSITIVE	0.99586
5622	0	NEGATIVE	0.99773556
5623	0	NEGATIVE	0.9973468
5624	0	NEGATIVE	0.99576473
5625	0	NEGATIVE	0.99856144
5626	1	POSITIVE	0.9978621
5627	0	NEGATIVE	0.9978143
5628	0	NEGATIVE	0.747823
5629	0	NEGATIVE	0.9987881
5630	0	NEGATIVE	0.999482
5631	0	NEGATIVE	0.9931084
5632	0	NEGATIVE	0.99666184
5633	1	POSITIVE	0.9949804
5634	1	POSITIVE	0.8538418
5635	1	POSITIVE	0.9906329
5636	0	NEGATIVE	0.99701786
5637	0	NEGATIVE	0.99727994
5638	1	POSITIVE	0.9926447
5639	0	NEGATIVE	0.9989594
5640	0	NEGATIVE	0.99893534
5641	0	NEGATIVE	0.993044
5642	0	NEGATIVE	0.9963249
5643	0	NEGATIVE	0.9977569
5644	0	NEGATIVE	0.9829216
5645	0	NEGATIVE	0.99259704
5646	0	NEGATIVE	0.99769205
5647	0	NEGATIVE	0.9982152
5648	0	NEGATIVE	0.995463
5649	0	NEGATIVE	0.99676436
5650	1	POSITIVE	0.9849931
5651	1	POSITIVE	0.9916073
5652	0	NEGATIVE	0.9914721
5653	1	POSITIVE	0.9897747
5654	1	POSITIVE	0.98755467
5655	0	NEGATIVE	0.9828588
5656	1	POSITIVE	0.977081
5657	0	NEGATIVE	0.9884926
5658	0	NEGATIVE	0.9991065
5659	0	NEGATIVE	0.9993332
5660	0	NEGATIVE	0.99649847
5661	0	NEGATIVE	0.997619
5662	0	NEGATIVE	0.99832857
5663	0	NEGATIVE	0.998966
5664	0	NEGATIVE	0.9987247
5665	1	POSITIVE	0.9886293
5666	0	NEGATIVE	0.99764836
5667	1	POSITIVE	0.98735243
5668	0	NEGATIVE	0.99886215
5669	0	NEGATIVE	0.9948681
5670	0	NEGATIVE	0.9900492
5671	0	NEGATIVE	0.9953667
5672	0	NEGATIVE	0.9895146
5673	0	NEGATIVE	0.997913
5674	0	NEGATIVE	0.9963036
5675	0	NEGATIVE	0.9854455
5676	0	NEGATIVE	0.9948219
5677	0	NEGATIVE	0.99832356
5678	0	NEGATIVE	0.9198721
5679	1	POSITIVE	0.98439676
5680	0	NEGATIVE	0.990772
5681	0	NEGATIVE	0.99849707
5682	0	NEGATIVE	0.945269
5683	0	NEGATIVE	0.65724635
5684	0	NEGATIVE	0.99863344
5685	1	POSITIVE	0.9886959
5686	0	NEGATIVE	0.99905556
5687	1	POSITIVE	0.99131674
5688	0	NEGATIVE	0.9983081
5689	1	POSITIVE	0.995373
5690	0	NEGATIVE	0.9979835
5691	1	POSITIVE	0.94660294
5692	0	NEGATIVE	0.9891228
5693	1	POSITIVE	0.99597627
5694	0	NEGATIVE	0.99904716
5695	1	POSITIVE	0.9916435
5696	0	NEGATIVE	0.96615535
5697	0	NEGATIVE	0.997827
5698	0	NEGATIVE	0.99243987
5699	0	NEGATIVE	0.99837154
5700	1	POSITIVE	0.9947951
5701	0	NEGATIVE	0.9958297
5702	1	POSITIVE	0.99433607
5703	1	POSITIVE	0.98370385
5704	1	POSITIVE	0.9922927
5705	1	POSITIVE	0.97929376
5706	0	NEGATIVE	0.99778014
5707	1	POSITIVE	0.9931242
5708	0	NEGATIVE	0.9992428
5709	0	NEGATIVE	0.9982974
5710	1	POSITIVE	0.9966798
5711	0	NEGATIVE	0.9893872
5712	0	NEGATIVE	0.99857455
5713	0	NEGATIVE	0.9953124
5714	0	NEGATIVE	0.9899833
5715	0	NEGATIVE	0.99862856
5716	1	POSITIVE	0.9967729
5717	0	NEGATIVE	0.99482197
5718	0	NEGATIVE	0.99609953
5719	1	POSITIVE	0.5552754
5720	0	NEGATIVE	0.9973343
5721	0	NEGATIVE	0.9861
5722	0	NEGATIVE	0.9984928
5723	0	NEGATIVE	0.998619
5724	1	POSITIVE	0.96853274
5725	0	NEGATIVE	0.9938969
5726	0	NEGATIVE	0.9987072
5727	0	NEGATIVE	0.99425423
5728	0	NEGATIVE	0.9980161
5729	0	NEGATIVE	0.9979663
5730	1	POSITIVE	0.99712735
5731	0	NEGATIVE	0.9910496
5732	0	NEGATIVE	0.996488
5733	0	NEGATIVE	0.9953118
5734	0	NEGATIVE	0.9949831
5735	1	POSITIVE	0.98521465
5736	0	NEGATIVE	0.9966386
5737	1	POSITIVE	0.9868627
5738	0	NEGATIVE	0.9932415
5739	1	POSITIVE	0.99589914
5740	1	POSITIVE	0.98955834
5741	0	NEGATIVE	0.9900723
5742	0	NEGATIVE	0.97513056
5743	0	NEGATIVE	0.99908197
5744	0	NEGATIVE	0.9969034
5745	0	NEGATIVE	0.9980025
5746	0	NEGATIVE	0.99015874
5747	0	NEGATIVE	0.9975118
5748	0	NEGATIVE	0.99266714
5749	1	POSITIVE	0.9972025
5750	1	POSITIVE	0.90902644
5751	1	POSITIVE	0.9777986
5752	0	NEGATIVE	0.9889534
5753	0	NEGATIVE	0.99780506
5754	0	NEGATIVE	0.99113226
5755	1	POSITIVE	0.9931817
5756	0	NEGATIVE	0.9994677
5757	0	NEGATIVE	0.99731046
5758	0	NEGATIVE	0.9708944
5759	1	POSITIVE	0.99706084
5760	0	NEGATIVE	0.9994891
5761	0	NEGATIVE	0.99889207
5762	1	POSITIVE	0.98965853
5763	1	POSITIVE	0.98933834
5764	0	NEGATIVE	0.9990142
5765	0	NEGATIVE	0.99929655
5766	1	POSITIVE	0.9955825
5767	0	NEGATIVE	0.9952901
5768	1	POSITIVE	0.98811793
5769	0	NEGATIVE	0.99480796
5770	0	NEGATIVE	0.997137
5771	1	POSITIVE	0.9879145
5772	0	NEGATIVE	0.9917427
5773	0	NEGATIVE	0.9938437
5774	0	NEGATIVE	0.9887811
5775	1	POSITIVE	0.99004596
5776	0	NEGATIVE	0.9942436
5777	1	POSITIVE	0.9803862
5778	1	POSITIVE	0.9791434
5779	0	NEGATIVE	0.99256736
5780	0	NEGATIVE	0.99626786
5781	0	NEGATIVE	0.604212
5782	1	POSITIVE	0.98897535
5783	1	POSITIVE	0.9955715
5784	0	NEGATIVE	0.98279965
5785	0	NEGATIVE	0.9986665
5786	0	NEGATIVE	0.98900956
5787	1	POSITIVE	0.99236387
5788	0	NEGATIVE	0.98489636
5789	1	POSITIVE	0.9841291
5790	1	POSITIVE	0.9895597
5791	1	POSITIVE	0.98499805
5792	0	NEGATIVE	0.9434263
5793	0	NEGATIVE	0.9988545
5794	0	NEGATIVE	0.9981701
5795	0	NEGATIVE	0.9993802
5796	1	POSITIVE	0.98873425
5797	0	NEGATIVE	0.9982953
5798	0	NEGATIVE	0.99692607
5799	0	NEGATIVE	0.99826056
5800	0	NEGATIVE	0.9745729
5801	0	NEGATIVE	0.9904467
5802	0	NEGATIVE	0.99645585
5803	0	NEGATIVE	0.9938423
5804	0	NEGATIVE	0.9951571
5805	1	POSITIVE	0.98507565
5806	0	NEGATIVE	0.99868894
5807	1	POSITIVE	0.9976708
5808	0	NEGATIVE	0.9978814
5809	0	NEGATIVE	0.9981394
5810	1	POSITIVE	0.9950773
5811	0	NEGATIVE	0.9869686
5812	0	NEGATIVE	0.9970277
5813	0	NEGATIVE	0.87049466
5814	0	NEGATIVE	0.99915123
5815	1	POSITIVE	0.9867752
5816	1	POSITIVE	0.9952772
5817	0	NEGATIVE	0.99763423
5818	0	NEGATIVE	0.9962037
5819	1	POSITIVE	0.99683017
5820	0	NEGATIVE	0.99865454
5821	0	NEGATIVE	0.9962663
5822	0	NEGATIVE	0.99858135
5823	0	NEGATIVE	0.9974648
5824	0	NEGATIVE	0.99580073
5825	1	POSITIVE	0.97606343
5826	0	NEGATIVE	0.99607784
5827	0	NEGATIVE	0.9799728
5828	0	NEGATIVE	0.9810577
5829	0	NEGATIVE	0.9912542
5830	0	NEGATIVE	0.9918171
5831	0	NEGATIVE	0.9924355
5832	0	NEGATIVE	0.99910957
5833	1	POSITIVE	0.9917545
5834	0	NEGATIVE	0.99889654
5835	0	NEGATIVE	0.9970599
5836	1	POSITIVE	0.986987
5837	0	NEGATIVE	0.99813557
5838	0	NEGATIVE	0.99150103
5839	0	NEGATIVE	0.99639785
5840	1	POSITIVE	0.9968735
5841	0	NEGATIVE	0.9933986
5842	0	NEGATIVE	0.9989127
5843	0	NEGATIVE	0.98338044
5844	0	NEGATIVE	0.9979125
5845	0	NEGATIVE	0.99829453
5846	0	NEGATIVE	0.99077636
5847	1	POSITIVE	0.9934294
5848	1	POSITIVE	0.9727727
5849	0	NEGATIVE	0.998383
5850	0	NEGATIVE	0.9975282
5851	0	NEGATIVE	0.99774796
5852	1	POSITIVE	0.9756516
5853	0	NEGATIVE	0.987595
5854	0	NEGATIVE	0.9956757
5855	0	NEGATIVE	0.9990602
5856	0	NEGATIVE	0.9981515
5857	0	NEGATIVE	0.9820901
5858	0	NEGATIVE	0.9899276
5859	0	NEGATIVE	0.9990835
5860	1	POSITIVE	0.9940219
5861	0	NEGATIVE	0.998544
5862	0	NEGATIVE	0.6824645
5863	0	NEGATIVE	0.98849547
5864	0	NEGATIVE	0.99800175
5865	0	NEGATIVE	0.99745595
5866	0	NEGATIVE	0.9978824
5867	0	NEGATIVE	0.99160856
5868	0	NEGATIVE	0.9982805
5869	0	NEGATIVE	0.99247986
5870	1	POSITIVE	0.9714587
5871	1	POSITIVE	0.99594223
5872	0	NEGATIVE	0.9968622
5873	0	NEGATIVE	0.9980314
5874	0	NEGATIVE	0.9978046
5875	0	NEGATIVE	0.9911713
5876	0	NEGATIVE	0.8320431
5877	1	POSITIVE	0.9917395
5878	0	NEGATIVE	0.99781775
5879	0	NEGATIVE	0.9912947
5880	0	NEGATIVE	0.99870324
5881	0	NEGATIVE	0.9853529
5882	0	NEGATIVE	0.9768769
5883	0	NEGATIVE	0.8480834
5884	0	NEGATIVE	0.99820775
5885	0	NEGATIVE	0.99724996
5886	0	NEGATIVE	0.9981479
5887	0	NEGATIVE	0.9124158
5888	0	NEGATIVE	0.9953044
5889	0	NEGATIVE	0.99766433
5890	0	NEGATIVE	0.99533904
5891	0	NEGATIVE	0.99745435
5892	1	POSITIVE	0.95077926
5893	1	POSITIVE	0.99338907
5894	0	NEGATIVE	0.998573
5895	0	NEGATIVE	0.99585044
5896	1	POSITIVE	0.9969602
5897	0	NEGATIVE	0.9953225
5898	1	POSITIVE	0.9891995
5899	0	NEGATIVE	0.9923814
5900	0	NEGATIVE	0.9966643
5901	0	NEGATIVE	0.998356
5902	0	NEGATIVE	0.9973864
5903	0	NEGATIVE	0.9985677
5904	0	NEGATIVE	0.9944639
5905	0	NEGATIVE	0.99824864
5906	1	POSITIVE	0.9983837
5907	0	NEGATIVE	0.9961932
5908	0	NEGATIVE	0.9925246
5909	1	POSITIVE	0.94932634
5910	0	NEGATIVE	0.9795007
5911	0	NEGATIVE	0.99823457
5912	0	NEGATIVE	0.9991463
5913	0	NEGATIVE	0.9979237
5914	0	NEGATIVE	0.9986295
5915	0	NEGATIVE	0.9870485
5916	1	POSITIVE	0.98334455
5917	1	POSITIVE	0.99843156
5918	1	POSITIVE	0.99419016
5919	0	NEGATIVE	0.9921003
5920	0	NEGATIVE	0.97964716
5921	0	NEGATIVE	0.9776144
5922	1	POSITIVE	0.9869991
5923	0	NEGATIVE	0.9993661
5924	0	NEGATIVE	0.9917713
5925	0	NEGATIVE	0.996906
5926	0	NEGATIVE	0.99395186
5927	0	NEGATIVE	0.9922902
5928	0	NEGATIVE	0.99521047
5929	1	POSITIVE	0.9910793
5930	0	NEGATIVE	0.9664877
5931	0	NEGATIVE	0.9984553
5932	0	NEGATIVE	0.9993074
5933	1	POSITIVE	0.99303746
5934	1	POSITIVE	0.997599
5935	1	POSITIVE	0.9937714
5936	0	NEGATIVE	0.99854517
5937	0	NEGATIVE	0.9971738
5938	1	POSITIVE	0.9922596
5939	0	NEGATIVE	0.99803627
5940	0	NEGATIVE	0.99786997
5941	0	NEGATIVE	0.99763715
5942	0	NEGATIVE	0.9885916
5943	0	NEGATIVE	0.9960572
5944	0	NEGATIVE	0.9990399
5945	0	NEGATIVE	0.9958559
5946	1	POSITIVE	0.99630916
5947	0	NEGATIVE	0.9912849
5948	0	NEGATIVE	0.9923506
5949	0	NEGATIVE	0.98349583
5950	0	NEGATIVE	0.99880576
5951	0	NEGATIVE	0.99468696
5952	0	NEGATIVE	0.9908491
5953	0	NEGATIVE	0.9871366
5954	1	POSITIVE	0.9769825
5955	0	NEGATIVE	0.99854153
5956	0	NEGATIVE	0.99390066
5957	0	NEGATIVE	0.99793047
5958	0	NEGATIVE	0.9935672
5959	0	NEGATIVE	0.996542
5960	0	NEGATIVE	0.99852496
5961	1	POSITIVE	0.995437
5962	1	POSITIVE	0.98773706
5963	0	NEGATIVE	0.99029374
5964	0	NEGATIVE	0.99710524
5965	0	NEGATIVE	0.99085027
5966	1	POSITIVE	0.99764866
5967	0	NEGATIVE	0.99023247
5968	0	NEGATIVE	0.99834615
5969	1	POSITIVE	0.9937549
5970	1	POSITIVE	0.9974568
5971	0	NEGATIVE	0.9990608
5972	1	POSITIVE	0.99171
5973	0	NEGATIVE	0.6878776
5974	0	NEGATIVE	0.99865335
5975	1	POSITIVE	0.9845216
5976	0	NEGATIVE	0.99211687
5977	0	NEGATIVE	0.9953514
5978	0	NEGATIVE	0.99933106
5979	1	POSITIVE	0.9882054
5980	1	POSITIVE	0.9811835
5981	0	NEGATIVE	0.994896
5982	1	POSITIVE	0.99467355
5983	0	NEGATIVE	0.9984345
5984	0	NEGATIVE	0.97409606
5985	0	NEGATIVE	0.9978925
5986	0	NEGATIVE	0.9971755
5987	0	NEGATIVE	0.9956228
5988	0	NEGATIVE	0.9980801
5989	0	NEGATIVE	0.99068433
5990	0	NEGATIVE	0.99806976
5991	0	NEGATIVE	0.99376744
5992	0	NEGATIVE	0.9994823
5993	0	NEGATIVE	0.9992351
5994	1	POSITIVE	0.9849276
5995	0	NEGATIVE	0.99691224
5996	0	NEGATIVE	0.9756519
5997	0	NEGATIVE	0.9951524
5998	0	NEGATIVE	0.99076444
5999	0	NEGATIVE	0.9885984
6000	0	NEGATIVE	0.935843
6001	1	POSITIVE	0.9943096
6002	0	NEGATIVE	0.97195214
6003	1	POSITIVE	0.9631357
6004	1	POSITIVE	0.9954041
6005	1	POSITIVE	0.9840484
6006	0	NEGATIVE	0.9985944
6007	0	NEGATIVE	0.96044976
6008	0	NEGATIVE	0.9981241
6009	0	NEGATIVE	0.98825663
6010	0	NEGATIVE	0.9990779
6011	0	NEGATIVE	0.99795413
6012	0	NEGATIVE	0.9983999
6013	0	NEGATIVE	0.9974534
6014	0	NEGATIVE	0.9978368
6015	0	NEGATIVE	0.9953831
6016	0	NEGATIVE	0.9980478
6017	1	POSITIVE	0.9969613
6018	1	POSITIVE	0.92970604
6019	0	NEGATIVE	0.9988669
6020	1	POSITIVE	0.9949894
6021	0	NEGATIVE	0.99931884
6022	1	POSITIVE	0.99513566
6023	0	NEGATIVE	0.9918632
6024	0	NEGATIVE	0.9980158
6025	1	POSITIVE	0.9641516
6026	0	NEGATIVE	0.99808455
6027	1	POSITIVE	0.5933793
6028	0	NEGATIVE	0.9893915
6029	0	NEGATIVE	0.98753154
6030	0	NEGATIVE	0.995524
6031	1	POSITIVE	0.9967131
6032	0	NEGATIVE	0.99849683
6033	1	POSITIVE	0.9981783
6034	0	NEGATIVE	0.9981686
6035	0	NEGATIVE	0.99788475
6036	1	POSITIVE	0.9733097
6037	0	NEGATIVE	0.9982841
6038	0	NEGATIVE	0.9968104
6039	0	NEGATIVE	0.997657
6040	0	NEGATIVE	0.99756086
6041	0	NEGATIVE	0.9982221
6042	1	POSITIVE	0.98681533
6043	0	NEGATIVE	0.99399805
6044	1	POSITIVE	0.98047876
6045	0	NEGATIVE	0.9983804
6046	0	NEGATIVE	0.9944845
6047	0	NEGATIVE	0.9994021
6048	0	NEGATIVE	0.99336755
6049	0	NEGATIVE	0.99072564
6050	0	NEGATIVE	0.99633104
6051	0	NEGATIVE	0.97866464
6052	0	NEGATIVE	0.99775845
6053	0	NEGATIVE	0.99644095
6054	0	NEGATIVE	0.9974638
6055	0	NEGATIVE	0.99823874
6056	0	NEGATIVE	0.996936
6057	0	NEGATIVE	0.9979959
6058	0	NEGATIVE	0.99871796
6059	0	NEGATIVE	0.997878
6060	0	NEGATIVE	0.98833585
6061	0	NEGATIVE	0.9986689
6062	1	POSITIVE	0.9840414
6063	0	NEGATIVE	0.99678594
6064	0	NEGATIVE	0.9986924
6065	0	NEGATIVE	0.99742067
6066	0	NEGATIVE	0.9947559
6067	1	POSITIVE	0.99249816
6068	0	NEGATIVE	0.999372
6069	0	NEGATIVE	0.9974453
6070	0	NEGATIVE	0.9988036
6071	1	POSITIVE	0.9779108
6072	0	NEGATIVE	0.998099
6073	0	NEGATIVE	0.9935124
6074	0	NEGATIVE	0.9955661
6075	0	NEGATIVE	0.99789083
6076	0	NEGATIVE	0.9975569
6077	0	NEGATIVE	0.99632436
6078	0	NEGATIVE	0.99761057
6079	0	NEGATIVE	0.992264
6080	0	NEGATIVE	0.9989404
6081	0	NEGATIVE	0.9856008
6082	0	NEGATIVE	0.99115807
6083	0	NEGATIVE	0.9976811
6084	0	NEGATIVE	0.99771655
6085	0	NEGATIVE	0.99111617
6086	0	NEGATIVE	0.78905356
6087	1	POSITIVE	0.97562516
6088	0	NEGATIVE	0.9896803
6089	0	NEGATIVE	0.99361944
6090	0	NEGATIVE	0.9972789
6091	0	NEGATIVE	0.9985566
6092	0	NEGATIVE	0.9974043
6093	0	NEGATIVE	0.9926265
6094	0	NEGATIVE	0.9992756
6095	1	POSITIVE	0.98477465
6096	0	NEGATIVE	0.9983572
6097	0	NEGATIVE	0.9974532
6098	0	NEGATIVE	0.9981995
6099	0	NEGATIVE	0.99884456
6100	0	NEGATIVE	0.99292785
6101	0	NEGATIVE	0.9971934
6102	0	NEGATIVE	0.99876815
6103	0	NEGATIVE	0.9977863
6104	1	POSITIVE	0.9958543
6105	0	NEGATIVE	0.99104613
6106	0	NEGATIVE	0.9985037
